164930006 427172004 111975006,1
251146004 428750005 164890007 233917008,1
164865005 164884008 39732003 164889003 55930002,1
164934002 164917005 427393009 426434006,4
164865005 427393009 164934002 39732003,1
164865005 164951009 425419005 698252002 445211001 47665007 164861001 426783006,1
164934002 164917005 47665007 89792004 425419005,1
426783006 284470004 427084000,3
164865005 39732003 54329005,1
164873001 425623009,3
164865005 164951009 47665007 427084000,1
164865005 698252002 284470004 59931005 426783006 164873001,1
429622005 164931005 253352002 425623009 427084000,1
698252002 47665007 428750005 427084000 111975006,1
164865005 164951009 164861001 54329005 426783006 111975006,1
164934002 425419005 251139008 251146004,1
427393009 164873001 270492004,1
164865005 89792004 426783006,1
426783006 164889003 713426002,1
164890007 427084000,4
11157007 251182009,1
164865005 164934002 164917005 164861001 164947007 426783006 164884008 164873001,1
426177001 59931005 713426002,1
164865005 270492004 251146004 39732003 429622005 426783006,1
164934002 428750005 425623009,3
164934002 713422000 270492004,1
164865005 428750005 164889003 429622005 59931005 164873001,1
426783006 39732003 54329005,1
164934002 164930006 425419005 164917005 59931005 111975006,1
426783006 284470004 164909002 164947007 67741000119109,1
164865005 164884008 426783006 39732003 713426002,1
164865005 164951009 426783006 266249003 39732003,1
713427006 39732003 270492004,6
428750005 164909002 427172004 698252002,1
164865005 164884008 164889003,4
55930002 164889003 713426002,3
426783006 425623009,4
164865005 164884008 164873001 164934002 426783006,1
713427006 164861001,4
164865005 426783006 39732003 164947007,1
284470004 426177001 713426002,5
164934002 425419005 427084000 59931005 195126007,1
164884008 164889003,9
164865005 426783006 164873001 164861001 270492004,1
164921003,3
164873001 164861001 698252002,1
164884008 57054005,1
164865005 164934002 429622005 164861001 426783006 164873001,3
164865005 164884008 11157007 39732003 164951009,2
428750005 284470004 427172004 164867002,4
164865005 426783006 713426002,18
713426002 164930006 428750005 111975006 67741000119109,1
713427006 59931005 427084000 6374002 67741000119109,1
425419005 47665007 426783006,2
164865005 713427006 445118002 164889003,1
445118002 39732003 713426002 284470004 164861001 164873001,1
713427006 428750005 426177001 698252002 713426002,1
164865005 270492004 39732003 698252002 426783006 164884008,1
445118002 428750005 39732003 164889003 429622005 164861001 59931005,1
164931005 164930006 428750005 111975006,2
251146004 426177001 426783006 39732003,2
428750005 284470004 427084000 111975006,1
164865005 53741008,4
164865005 164917005 426783006 164947007,2
413844008 164867002,34
164951009 164890007 39732003,4
698252002 426177001 67741000119109 270492004,1
164865005 425419005 426783006 164861001 39732003,1
164865005 164951009 426783006 713427006,6
164934002 426783006 427084000,10
266249003 84114007,2
164934002 251146004 55930002 698252002 429622005 427084000,1
428750005 427084000 713426002,7
47665007 164930006 111975006 270492004,1
164934002 445211001 427084000 425419005,1
164865005 445118002 39732003 429622005 164861001 426783006 164873001,7
426783006 698252002 164861001 39732003,5
164934002 698252002 164889003 164917005 164890007 59931005 425623009,1
164865005 426783006 39732003 164947007 270492004,2
164934002 426177001 111975006,2
53741008 13640000 427084000 164873001 251182009,1
164865005 164951009 67741000119109 39732003 713426002 426783006,1
284470004 39732003 427084000,1
10370003 164889003,2
426995002 27885002 428750005,1
284470004 59931005 67741000119109,1
164934002 426783006 164873001 164861001 164947007,1
164934002 164930006 67741000119109 425419005 39732003 427172004 426177001 111975006,1
164865005 426783006 164934002 39732003,8
164951009 426177001 55930002,2
164934002 713427006 428750005 59931005 425623009,1
164934002 698252002 429622005 164947007 426783006 164873001,1
445211001 59931005 67741000119109,1
164934002 428750005 425419005,3
164934002 164930006 270492004 428750005 713426002 426177001 111975006,1
164865005 164909002 270492004 39732003 426783006 164884008,2
427393009 270492004,5
164865005 164934002 445118002 39732003 426783006 164873001,1
164934002 428417006 425419005 59931005 427084000 164931005 164873001,1
426177001 713426002,25
426783006 11157007 284470004 39732003 445118002,1
253339007 427084000,4
164884008 427393009 39732003 111975006,1
164934002 47665007 164873001,1
164934002 164951009 445118002 426783006 39732003,1
445118002 39732003 429622005 164861001 426783006 164873001,4
428750005 284470004 426177001,6
426783006 713427006 164947007 270492004,1
284470004 425623009,2
164865005 426783006 111975006,1
426177001 233917008,1
428750005 427172004 251120003,2
164865005 164951009 445118002 270492004 164889003 713427006 47665007,1
164934002 426783006 445118002 284470004,1
164865005 164951009 270492004 698252002 164861001 426783006 164873001,1
426177001 39732003,41
164934002 428750005 284470004 164889003,1
164934002 427172004 427084000 111975006 426434006,1
713427006 428750005 164861001,2
164934002 164884008 426783006 713426002,1
426783006 164884008 47665007,1
164934002 164917005 426434006 270492004,4
426783006 427393009 429622005,1
427393009 425623009,2
164865005 164951009 445118002 39732003 426783006 425623009,1
427172004 446358003 426177001,1
164865005 270492004 445211001 47665007 164947007 426783006 164884008,1
164934002 446358003 426783006,2
164934002 164930006 67741000119109 426177001 164873001 425623009 111975006,1
164865005 164934002 445118002 39732003 164861001 427084000 164873001,1
251266004 427393009,1
284470004 39732003 427084000 111975006 59931005,1
164934002 426664006 425419005 251266004 164917005 445211001,1
713427006 713426002 67741000119109 426434006,1
164865005 445118002 270492004 39732003 713426002 427084000 164873001,1
164951009 89792004 445211001 47665007 164861001 426783006 446358003,1
164951009 446358003 427084000,1
164865005 164951009 39732003 698252002 164889003 164884008 425623009,1
164909002 39732003,4
164934002 55930002 164889003,5
446358003 164873001 39732003 427084000 429622005,1
164931005 284470004 427084000,1
164934002 233917008 428750005 164889003 164890007 59931005,1
164934002 713426002 426783006 67741000119109,2
164934002 164917005 426783006 270492004,1
164865005 446358003,1
164865005 164951009 164873001 426783006,24
426783006 164917005 164873001 164861001 39732003,1
164865005 164951009 284470004 164934002 39732003,2
164873001 164861001 698252002 164889003 429622005,1
164931005 164873001 427393009 270492004,2
413844008 426177001 164867002,2
164865005 164951009 426783006 164861001 713426002,1
39732003 251120003 164889003 164917005 164861001 164884008 164873001,1
164930006 164873001 59931005 111975006 270492004,1
698252002 164889003,8
164934002 89792004 428750005 266249003 39732003 59931005 164873001,1
164865005 164951009 270492004 39732003 698252002 426783006 164884008,1
426783006 446358003 89792004 713426002,2
164884008 428750005 427084000 67741000119109,1
164934002 428750005 39732003 164889003 429622005,2
164865005 698252002 429622005 284470004 59931005 427084000 164873001 425623009,1
445118002 39732003 427084000,6
164861001 59931005,1
164934002 164917005 426783006 429622005,1
164934002 428750005 164873001 164921003,1
164865005 445118002 270492004 39732003 164861001 164873001,1
426783006 164884008 39732003,9
445118002 39732003 55930002 284470004 164861001 426783006,1
164934002 164917005 428750005 426177001 59931005,2
713427006 164951009 427084000 67741000119109,1
164934002 713426002 164930006 111975006 67741000119109,1
164934002 713427006 425623009 425419005,1
164865005 698252002 164917005 164861001 59931005 164947007 426783006,1
164865005 164951009 426783006 698252002,30
164934002 164917005 284470004 425623009 698252002,1
164934002 164931005,1
426783006 164873001 251200008 713426002,1
164865005 164951009 445118002 426177001 39732003,2
427393009 47665007,4
164865005 428750005 164889003 429622005 164861001 164873001,1
445118002 39732003 270492004,1
89792004 427172004,1
164865005 713427006 445118002 39732003 164889003,5
164865005 445118002 270492004 67741000119109 39732003 429622005 164947007 426783006 164873001,1
428750005 164873001 39732003,7
164934002 425419005 251146004,1
111288001,1
164934002 427172004 39732003 425419005,1
164865005 164951009 428750005 426783006,8
428750005 426627000,62
164934002 54329005 164889003 713426002,1
164865005 445118002 164890007,1
164873001 426761007,1
426783006 164884008 164947007,3
426783006 164861001 425623009 426434006,1
426783006 713427006 445211001 89792004,1
284470004 39732003 698252002 54329005,1
426177001 164873001 39732003,10
427393009 445211001 47665007,1
164865005 164873001 164861001 39732003 427084000,3
713427006 427393009 425623009,1
251146004 10370003 47665007 429622005,1
164865005 55930002 164889003 429622005,1
427172004 39732003 270492004,3
426783006 164951009 164861001 67741000119109 270492004,1
195126007 47665007 89792004 427084000 713426002,1
164865005 428750005 164909002,1
426783006 164890007 713426002,1
713427006 428750005 164889003 713426002,2
164934002 89792004 425419005 428750005 713426002 47665007 59931005,1
164930006 164909002 427084000 713426002,1
164865005 445118002 39732003 164861001 426783006 164873001,1
427172004 39732003 427084000 270492004,1
426783006 164951009 39732003 55930002,3
164934002 164884008 426783006 55930002,1
164865005 164951009 429622005 164861001 426783006 164873001,1
713427006 164884008 164951009 164889003,1
426783006 164861001 270492004,8
413844008 427172004 164867002,1
59931005 164873001 164861001 164889003 429622005,5
164865005 164884008 39732003 427084000 164951009,6
426783006 164951009 427084000,5
251146004 426177001 425623009,2
446358003 428750005 89792004 446813000 164867002,1
164934002 164930006 67741000119109 39732003 59931005 164873001 425623009 111975006,1
164934002 164930006 425419005 164889003 164917005 111975006,1
164865005 164951009 39732003 713426002 164861001 54329005 426783006 164873001,1
164934002 426783006 428750005 164873001,1
164934002 427393009 39732003 425623009 270492004,1
164934002 164873001 426177001 111975006 426434006,1
164917005 164909002 39732003 164889003,1
164865005 164951009 425623009 164889003,2
713427006 428750005 270492004,2
164896001 164890007 164867002,1
164865005 713426002 164917005 164947007 426783006 164884008,1
164884008 445118002 164873001 39732003 164889003,1
426783006 164861001 425623009,2
67741000119109 428750005 429622005 164861001 426783006 164873001,1
426783006 164884008 251120003 270492004,1
164865005 27885002 164909002,1
713427006 428750005 164867002 164889003 713426002,1
164865005 713427006 445211001 426783006 39732003,1
59931005 427084000 67741000119109,1
426783006 164873001 164861001 698252002 270492004,5
426783006 426177001 698252002,3
164917005 164930006 425623009 111975006 67741000119109,2
428750005 67741000119109 164889003 429622005,1
426177001,456
251268003 164930006 111975006,3
426783006 164884008 164909002 39732003 67741000119109,1
164865005 270492004 39732003 698252002 164861001 426783006 164873001,1
426783006 164951009 164873001 164861001 67741000119109,1
164930006 428750005 59931005 111975006 67741000119109,4
251180001 428750005 427084000 164867002,1
164865005 164951009 47665007 426783006 713427006,5
164865005 164951009 67741000119109 270492004 47665007 426783006,1
164865005 164934002 67741000119109 284470004 426783006 164884008,1
164865005 164934002 445118002 39732003 164861001 164947007 426783006 164873001,1
251139008 713422000 164889003,1
164865005 164951009 426783006 39732003 251146004,2
164934002 445211001 425419005 164889003,1
428750005 164909002 164867002,2
426783006 164861001 698252002,3
426783006 164873001 164861001 59931005 67741000119109,1
164934002 164917005 427393009 425623009 698252002,1
164917005 59931005 698252002,1
713427006 428750005 427084000 67741000119109,1
426177001 425623009 270492004,2
426783006 164861001 111975006,1
426177001 251120003 59931005 270492004,1
426783006 164873001 164861001 270492004,2
74390002 47665007 426177001,1
164930006 164931005,1
164865005 426783006 164861001 164934002,2
426783006 164909002,81
713427006 427084000 713426002,1
713427006 427172004 164889003,3
164884008 427393009 266257000,1
428417006 426177001 67741000119109,1
251146004 426783006 713426002,1
426783006 164873001 39732003 713426002,2
164865005 445118002 713426002,1
427172004 164873001 39732003 270492004,1
164934002 164917005 426177001 429622005,1
164865005 698252002 426783006 164861001 39732003,1
164865005 426783006 39732003 55930002,3
164865005 713426002 427084000 429622005,1
251146004 164884008 164861001 164889003,1
164934002 164917005,19
164934002 713427006 428750005 59931005 427084000,1
164865005 164917005 164873001 55930002 426783006,1
428750005 284470004 111975006,1
426177001 427393009 164873001 39732003 713426002,1
164865005 164951009 426783006 698252002 270492004,3
713427006 427393009 39732003 445118002,2
426783006 425623009 54329005 429622005,1
164934002 39732003 427084000 426434006,2
164865005 428750005 426783006 164934002 429622005,2
164934002 428750005 164890007 426761007 284470004,1
164931005 164873001 59931005,1
445118002 89792004 270492004 39732003 713427006 426783006 164884008,1
164873001 164861001 164889003 713426002,4
164865005 429622005 164861001 59931005 164947007 426783006 164873001,2
164865005 413844008 164867002 164889003,5
164865005 426783006 11157007 284470004 39732003,2
164873001 426177001 111975006,1
428750005 164873001 59931005 164889003 164890007,1
426783006 164951009 429622005,1
164865005 164909002 270492004 67741000119109 39732003 284470004 164947007 426783006 164884008,1
428750005 164909002 427084000 270492004,1
164865005 164917005 426783006 59931005 164947007,1
164934002 164930006 270492004 266249003 713426002 426434006 111975006,1
164931005 428417006 428750005,1
428750005 427084000 251120003 713422000 49578007,1
164930006 284470004 89792004 428750005 111975006,1
713427006 164930006 164873001,1
270492004 39732003 164889003 713427006 284470004 195101003,1
164865005 164951009 427393009 713426002 67741000119109,1
426783006 713427006 445211001 284470004,1
426783006 47665007 164861001,1
164934002 164873001 39732003 425419005,1
164934002 428750005 59931005 427084000 426434006 195126007 164873001,1
427393009 445211001 89792004 47665007 713426002,1
164934002 428750005 284470004 425419005 111975006,1
164930006 270492004 427172004 284470004 164873001 111975006,1
164865005 426783006 39732003 67741000119109 270492004,1
164934002 164930006 164873001 425419005 111975006,8
164934002 425623009 59931005 251120003 164889003,1
164865005 164867002 426627000,2
713427006 89792004 164889003,3
164865005 164951009 284470004 164861001,1
164930006 164890007 111975006,2
164865005 39732003 698252002 164889003 55930002,1
164934002,159
164865005 164951009 698252002 713426002 445211001 47665007 426783006 164884008,1
164865005 426177001 164873001 164861001,1
164873001 59931005,13
427084000 446813000 164867002,1
164934002 426177001 445118002 39732003,1
713427006 428750005 164867002,8
164865005 164934002 698252002 164889003 429622005 164884008,1
54329005 164873001 39732003 284470004,1
164934002 253352002 425623009 427084000,1
428750005 164867002,93
428750005 445211001 427172004 111975006,1
428750005 54329005,6
164865005 164951009 445211001 54329005 164889003,1
713427006 427393009,7
164865005 164951009 426177001 164861001 39732003,1
164890007 233917008,13
164934002 426783006 67741000119109 429622005,2
164865005 164930006 54329005,5
89792004 425623009,2
445118002 39732003 164861001 426783006 164931005 164873001,1
164865005 164951009 427084000 164861001 39732003,3
164865005 164951009 426783006 39732003,498
164934002 698252002 39732003 425623009,1
427084000 429622005,1
164930006 164873001 111975006 270492004,3
164934002 270492004,14
426783006 164917005 55930002,1
164931005 54329005,5
426783006 426177001 55930002,3
164917005 427172004 39732003 425623009 67741000119109,1
164934002 270492004 429622005 164947007 426783006 425623009,1
445118002 284470004 266249003 427084000,1
164934002 59931005 425623009 67741000119109,1
164865005 164951009 47665007 426177001 425419005,1
427393009 39732003 270492004,2
164934002 427393009 164873001 426177001,2
164909002 59931005 67741000119109 6374002 270492004,2
164934002 164884008 426761007 111975006,1
164934002 195126007,2
164865005 164934002 67741000119109 429622005 164861001 426783006 164873001,1
426783006 713427006 445118002 284470004 39732003,1
164865005 164951009 445118002 39732003 164889003 713427006,3
426648003 164861001 164867002,1
164865005 445118002 39732003 164889003 164917005 713427006,2
11157007 284470004 164867002,1
164934002 47665007 266249003 425419005 713426002,1
164865005 164917005 55930002 426761007,1
713426002 428750005 59931005 427084000 67741000119109,1
164865005 10370003 426783006,1
164934002 67741000119109 428750005 266249003 164889003 284470004 59931005 164873001 111975006,1
413844008 164867002 164889003,3
164934002 698252002 39732003 425623009 59931005,1
164865005 426783006 251146004 251200008,1
164934002 164884008 426783006 39732003 270492004,1
164884008 164873001 164861001 164951009 164889003,1
164865005 164917005 428750005 426783006 698252002,1
164934002 164909002 428750005 251120003 59931005 425623009,1
39732003,87
164865005 270492004 698252002 164917005 164947007 426783006,2
164934002 164930006 67741000119109 425419005 713426002 164917005 713427006 111975006,1
164865005 713426002 55930002 164889003 429622005,1
164865005 445118002 270492004 39732003 164917005 713427006 164947007 426783006,2
47665007 67198005,1
426177001 445118002 426783006 39732003,1
445118002 164861001 270492004,1
426783006 445118002 164873001 39732003 54329005,1
164934002 164917005 426177001 425419005,2
164865005 251200008 11157007 164861001 59931005 426783006 446358003,1
164934002 426783006 284470004 713426002,1
426783006 427084000 713426002,1
65778007,1
427393009 426177001 698252002,1
164865005 164951009 39732003 164889003 713426002 425623009,1
164934002 67741000119109,15
164934002 445118002 39732003 427084000 164884008 164873001,1
164884008 164873001,2
427393009 111975006,4
425419005 713427006 47665007 426783006,1
164934002 713427006 427084000 425419005,1
713427006 427172004 39732003 427084000,1
284470004 425623009 111975006,1
164865005 164951009 39732003 713426002 54329005 426783006 164884008,1
164934002 164930006 427084000 425419005 111975006,1
164934002 164884008 39732003 427084000,1
164865005 47665007 445211001 164889003 713426002,1
164865005 164934002 164889003 429622005 164861001 164873001,1
428750005 426177001 59931005,8
164873001 59931005 427084000,2
164865005 164951009 445118002 39732003 164889003 713426002,2
164865005 427084000 67741000119109 429622005,1
164865005 164951009 251120003 164861001 426783006 164873001,2
164865005 164884008 445118002 426783006,1
426783006 427393009 55930002,2
164934002 698252002 164917005 284470004 54329005 426783006,1
713427006 445118002 67741000119109 270492004,1
164930006 284470004 111975006 270492004,1
164934002 164917005 426177001 425419005 426434006,1
446358003 164861001 427084000 47665007,1
427172004 428750005 39732003 164889003,1
164865005 445118002 426783006 39732003 54329005,2
284470004 55930002,3
164873001 426177001 164889003 270492004,1
164865005 445118002 270492004 67741000119109 39732003 164861001 164947007 426783006,1
713427006 164930006 428750005 111975006 67741000119109,1
426783006 445118002 39732003 425623009,2
425419005 698252002 164930006 39732003 427084000,1
164865005 164951009 445118002 39732003 164861001 426783006 164873001,5
713427006 164884008 284470004 427084000,1
164865005 698252002 164889003 429622005 164917005 164861001 164873001,1
251180001 428750005,1
164917005 164884008 164873001 59931005 425623009,1
164934002 270492004 428750005 429622005 164861001 164947007 426783006,1
164865005 427172004,19
426783006 713427006 89792004 39732003,1
426783006 164917005 47665007,1
428750005 39732003 251120003 195042002,1
164865005 426783006 251120003 429622005,1
428750005 39732003 164889003,5
164884008 164873001 55930002 164951009 164889003,1
11157007 164909002 39732003 427084000,1
426177001 164909002 39732003 251120003 6374002,1
164930006 67741000119109 111975006 426434006,1
428750005 427172004 164867002,3
164951009 39732003 164861001 426783006 164884008 164873001,1
164934002 426434006,24
164865005 89792004 251146004 47665007 427084000 446358003,1
426783006 164884008 284470004 427084000,2
164865005 445118002 426783006 39732003 425623009,1
6374002 53741008 164889003,1
713427006 89792004 59931005,1
428750005 164873001 427084000 67741000119109,1
164865005 164951009 427084000,17
164917005 164873001 426434006,2
713426002 427084000 67741000119109,1
164865005 426783006 54329005 270492004,1
164884008 427084000 164861001 39732003,1
164865005 164889003 429622005 59931005 164861001 164873001,3
6374002 164909002 39732003 59931005,1
164934002 164930006 164873001,1
426783006 164873001 698252002 67741000119109,1
164865005 445118002 39732003 164861001 427084000 164873001,1
164934002 425623009 427084000 251120003,1
164934002 445118002 426783006 39732003 713426002,2
164873001 266249003 39732003 284470004 270492004,1
251146004 164889003,12
446358003 427084000 111975006,1
164934002 427393009 39732003,4
164934002 428750005 427172004 251120003 164889003 59931005 425623009,1
164865005 164884008 55930002 164951009 164889003,1
164889003 713426002 429622005 59931005 164861001 164884008,1
425419005 426783006 59931005,1
426783006 164884008 164909002 39732003 270492004,3
428750005 698252002 270492004,1
164934002 713426002 47665007 426783006 270492004,1
284470004 427172004 164867002,2
164930006 164889003 39732003 425623009 111975006,1
713427006 427084000 6374002 67741000119109,3
164884008 266257000 713427006,1
164865005 164917005 426783006 59931005 429622005,4
164934002 426177001 39732003 425419005,1
164934002 59931005 425623009 67741000119109 270492004,2
164865005 164873001 164889003,4
164865005 428750005 427172004 164867002 164889003,1
10370003 164909002 39732003 698252002 164889003,1
164867002 429622005,1
164873001 426177001 428417006,3
270492004 428750005 266249003 713426002 47665007 426177001 111975006,1
164865005 426783006 428750005 164909002 39732003,1
426783006 284470004,88
164865005 164884008 164873001 164861001 164951009,1
425419005 426783006 284470004 713426002 429622005,1
426783006 164917005 428750005 164861001 54329005,1
164934002 251146004 428750005 429622005 164861001 426783006,1
164909002 427084000 6374002 67741000119109,1
164931005 428750005 427393009 713426002,1
164865005 164861001 698252002,1
426783006 164873001 39732003 55930002,4
164865005 445118002 426783006 251200008,2
713427006 67741000119109 270492004,1
164934002 698252002 427084000 425623009,1
164934002 164890007 426434006,3
164934002 164931005 428417006,1
251146004 426783006 164861001 164947007 713426002,1
428750005 427084000 111975006 67741000119109,1
164934002 67741000119109 428750005 429622005 164861001 426783006 164873001 111975006,1
164865005 164884008 426177001,1
164865005 445118002 39732003 427084000,7
164934002 426177001 67741000119109,3
164934002 713426002 428750005 713427006 426434006,1
164934002 445118002 426177001 425419005 111975006,1
164865005 164951009 270492004 39732003 426783006 164884008,1
164873001 39732003 67741000119109,6
164934002 426177001 425623009 713426002,1
713427006 39732003 427084000,3
445118002 39732003 429622005 164861001 426783006 111975006,1
164865005 713426002 445118002 67741000119109 270492004,1
425623009 67741000119109 270492004,1
164865005 426783006 39732003 429622005,1
233917008 428750005 164873001 164889003 164890007,2
164934002 164951009 426783006,15
164884008 427084000 164889003 429622005,1
164934002 164917005 427172004 425623009 698252002,1
426783006 164873001 55930002 698252002,1
413844008 427172004 270492004,1
445118002 39732003 713426002 164861001 426783006 425623009,1
428750005 164873001 195080001 164889003,1
284470004 698252002 67741000119109,1
428750005 164917005 59931005 164873001 425623009 111975006,1
251146004 428750005,21
164865005 445118002 426783006 39732003 425419005,1
164865005 10370003 39732003,1
164865005 446358003 427084000 67741000119109,1
54329005 164884008 427393009 39732003 164951009,1
11157007 284470004 446813000,1
164934002 164930006 427084000 111975006 67741000119109,1
426783006 164951009 74390002 713426002,1
164865005 39732003 164889003 713426002 284470004 164884008,1
428750005 427172004 164867002 164889003,2
164865005 164951009 164873001 164861001,1
413844008 426627000 164867002 270492004,1
164934002 164930006 67741000119109 425419005 427172004 164917005 426177001 59931005,1
6374002 164909002 39732003 427084000 59931005,1
426783006 698252002 164861001 67741000119109 55930002,1
164873001 164861001 251120003 164889003,1
164884008 445118002 284470004 39732003 270492004,1
164909002 39732003 67741000119109,4
164873001 164861001 427084000,8
164934002 426177001 425419005,6
427393009 164867002,2
284470004 164873001 426177001 111975006,1
75532003 54016002 251182009,1
164930006 164873001 39732003 428750005 111975006,1
164930006 55930002 111975006 67741000119109,1
164934002 164930006 426177001 111975006 270492004,1
428750005 164873001 426177001 270492004,1
426783006 164884008 55930002 251120003,1
164930006 427172004 82226007,1
164865005 164951009 67741000119109 428750005 39732003 698252002 426177001,1
164934002 59931005 427084000 67741000119109,1
426783006 164884008 284470004 427084000 164947007,1
428750005 164917005 284470004 164890007 59931005 164873001 425623009,1
426783006 164873001 39732003 427084000,1
164884008 427172004,1
164865005 426783006 698252002 164947007,2
164865005 164884008 426783006 67741000119109,1
164934002 164873001 427172004,1
195080001 164867002 713422000,2
164934002 164873001 425623009,23
164865005 164951009 67741000119109 698252002 426783006 164884008,1
164865005 426177001 54329005,2
164861001 164867002 713426002,1
426783006 445118002 54329005,2
164889003 427172004 111975006,1
713427006 426177001 713426002,5
426783006 164917005 39732003 698252002,1
164930006 428750005 111975006 67741000119109,24
164930006 284470004 426177001 111975006 270492004,1
428750005 284470004 427172004 426627000,1
426783006 164909002 164873001,2
10370003 39732003 164951009,1
426177001 164861001,5
251146004 284470004 426177001 270492004,1
164934002 698252002 427084000,1
164865005 164934002 251146004 164889003,1
164865005 164917005 428750005 426783006,1
164934002 428750005 426177001 698252002 59931005,1
164934002 164930006 164890007 111975006,1
164865005 164951009 39732003 425623009,1
428750005 427084000 164867002,14
67741000119109 429622005 284470004 164861001 427084000 446358003,1
445211001 284470004,1
164884008 164861001 270492004,1
713427006 6374002 67741000119109,7
251146004 164930006 428750005 111975006,7
426783006 445118002 39732003 111975006,5
164865005 164917005 54329005 164934002 164889003,1
164865005 54329005 713426002,1
39732003 429622005 284470004 164861001 426783006 164873001,1
253352002 164873001 39732003,1
164931005 164890007,2
164865005 164934002 55930002 164889003 429622005 445211001,1
164934002 445118002 195042002 713426002,1
39732003 427084000 111975006,2
164934002 164930006 428750005 111975006 270492004,1
164934002 445118002 426783006 39732003 425419005,1
164865005 445118002 164861001 39732003 164889003,3
284470004 426177001,28
426783006 164873001 164947007,3
426783006 698252002 67741000119109,4
164865005 164951009 698252002 164861001 426783006 164873001,9
164865005 428750005 427084000 425623009,1
413844008 428750005 164867002,8
164909002 67741000119109 270492004 39732003 164947007 426783006,1
164865005 164951009 164889003 445211001 47665007 164861001 54329005,1
164934002 39732003 251120003 164889003 425623009 111975006,1
428750005 195042002 164889003,1
164865005 713426002 426783006 59931005 429622005,1
164934002 164951009 164873001 284470004 426783006,2
426783006 713427006 47665007 270492004,1
89792004 67741000119109 428750005 266249003 713426002 713427006 164873001,1
164865005 445118002 39732003 429622005 284470004 59931005 426783006,1
164909002 39732003 67741000119109 59931005 270492004,1
164934002 164930006,1
713426002 284470004 427084000 67741000119109,1
164934002 426783006 429622005,39
164889003 67741000119109,1
164865005 426783006 55930002,6
164865005 164884008 164934002 164889003,1
426783006 445211001 698252002,1
713427006 284470004 39732003 427084000 713426002,1
425419005 446358003 426783006 164861001 67741000119109,1
426783006 164884008 164873001 284470004,3
164930006 111975006,100
164865005 164951009 164873001 164861001 426783006,49
426783006 39732003 427084000,24
164909002 426177001,14
164873001 164861001 39732003 195042002,1
427172004 251120003 164889003,1
164934002 164889003 425419005 111975006,1
713427006 428750005,9
427172004 39732003 111975006,2
164865005 164951009 270492004 713427006 445211001 426783006,1
195126007 427172004 111975006,1
713427006 713426002 284470004 429622005 270492004,1
413844008 164909002 164867002,1
164865005 426783006 284470004 164934002,2
164865005 164884008 426627000 425856008,1
164873001 39732003 284470004,3
164865005 429622005 713426002 164917005 445211001 47665007 426783006,1
427172004 428750005 426177001 111975006 270492004,1
427393009 39732003 425623009 270492004,1
164865005 164951009 426783006 54329005 67741000119109,1
164934002 425623009 427084000 89792004 195126007,1
164934002 164873001 425623009 427084000,4
251146004 164931005 427084000 428750005,1
445118002 39732003 429622005 164861001 59931005 426783006,1
426664006 428750005,1
164865005 164931005 54329005 428750005,1
426783006 74390002,18
284470004 698252002,2
445118002 270492004 67741000119109 39732003 164947007 426783006 164884008,1
164865005 164917005 164861001 426783006 164884008 164873001,1
39732003 427084000 270492004,1
195126007 428750005 427084000,2
425419005 164917005 164930006 164873001 111975006,1
164884008 428750005 426177001 67741000119109,1
164934002 164930006 195042002 164889003 164873001 111975006,1
428750005 164889003 59931005 111975006,1
428750005 427172004 426761007 111975006,1
164934002 425623009 427084000 251146004,6
164865005 445118002 270492004 713427006 164947007 426783006,2
164865005 426783006 39732003 251146004,3
164951009 89792004 713426002 47665007 426783006 446358003,1
89792004 67741000119109 428750005 427172004 266249003 47665007 427084000,1
39732003 427084000,24
164865005 164951009 425419005 39732003 164861001 426783006,1
251170000 251173003 67198005 284470004 13640000 53741008 164873001 251182009,1
713427006 427084000 39732003 425623009 164889003,2
428750005 698252002,9
164934002 426783006 284470004 429622005,3
164865005 427084000 164867002,6
164934002 164917005 164930006 426177001,1
164934002 426783006 164873001 164861001,3
164865005 164889003,30
713427006 428750005 253352002 445211001 164889003,1
164934002 445118002 425623009 164889003 426434006,1
446358003 55930002 427084000 429622005,1
251146004 426177001 39732003,1
164861001 427084000 59931005 429622005,1
425419005 713427006 426177001 270492004,1
425419005 164884008 427393009,1
164865005 428750005 270492004,5
164934002 164884008 164873001 429622005 426783006,1
426177001 284470004 39732003 698252002,1
164934002 164873001 39732003,1
164934002 55930002 426177001 698252002 429622005,1
164865005 445118002 270492004 39732003 698252002 426783006,1
164951009 445118002 39732003 713426002 54329005 426783006,1
713426002 164930006 428750005 164889003 445118002,1
164934002 713426002 425419005 164889003 426627000,1
164865005 47665007 426783006 713426002,1
164865005 445118002 39732003 164917005 164947007 426783006,1
164930006 284470004 426627000 270492004,1
164934002 426783006 54329005 164947007 270492004,1
164865005 164917005 39732003 251146004 164889003,1
6374002 164909002 39732003 284470004,3
426783006 164873001 164861001 698252002 429622005,2
164934002 164873001 427172004 59931005,1
164865005 164934002 164889003 164861001 59931005 164873001,1
426177001 713427006 445118002 39732003,1
164884008 11157007 164861001,1
164930006 270492004 428750005 426177001 164931005 111975006,1
164934002 428750005 284470004,3
164934002 713427006 428750005 39732003 59931005,1
428750005 59931005 427084000,14
164865005 427084000,20
426783006 164873001 39732003 67741000119109 426434006,1
164934002 270492004 698252002 164861001 164947007 426783006 164884008,1
164865005 164951009 67741000119109 445211001 47665007 426783006,1
